,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Kode Barang,Nama Barang,Re Order,Kategori,Sub Kategori,Satuan 1,Satuan 2,Satuan 3,Satuan 4,Konversi 1,Konversi 2,Konversi 3,Konversi 4,Satuan Beli,Satuan Jual,Default Qty Jual,PPN,Keterangan,HJ 1 - Satuan 1,HJ 2 - Satuan 1,HJ 3 - Satuan 1,HJ 1- Satuan 2,HJ 2- Satuan 2,HJ 3- Satuan 2,HJ 1 - Satuan 3,HJ 2 - Satuan 3,HJ 3 - Satuan 3,HJ 1 - Satuan 4,HJ 2 - Satuan 4,HJ 3 - Satuan 4,Harga Perolehan,Harga Beli
997,3,_________,0,MISC,MISC,___,___,___,,1,1,1,0,1,1,0,0,,1,0,0,1,0,0,1,0,0,0,0,0,1,1
998,4,__________,0,MISC,MISC,___,___,___,,1,1,1,0,1,1,0,0,,1,0,0,1,0,0,1,0,0,0,0,0,1,1
999,130144,MIE INDOMIE GR JUMBO,0,MIE,MIE,PCS,PCS,DOS,,1,1,24,0,1,1,0,0,,4500,0,0,4000,0,0,90000,0,0,0,0,0,3570.16,3639.58
1000,130145,MAMA SUKA TEPUNG BAKWAN New xxx,0,TEPUNG,TEPUNG,RTG,PRES,DOS,,1,2,12,0,3,2,0,0,,26000,0,0,25500,0,0,302500,0,0,0,0,0,38333.33,24500
1001,110136,KONJAC ANGGUR,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1389.28,1545.04
1002,110137,KONJAC KELAPA,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1542.27,1545.04
1003,110138,KONJAC LECI,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1008.9,1545.04
1004,110139,KONJAC JERUK,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1114.22,1545.04
1005,110140,KONJAC JAMBU,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,0,0
1006,110141,KONJAC MANGGA,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1457.88,1545.04
1007,110142,KONJAC MELON,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1544.09,1545.04
1008,110143,KONJAC STRAWBERRY,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1503.92,1545.04
1009,110144,KONJAC SIRSAK,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,0,0
1010,110145,KONJAC COKLAT,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2800,0,0,30000,29500,0,350000,345000,0,0,0,0,2342.83,2343.97
1011,110146,KEJU PROCIZ SPREADY,0,MISC,BAHAN KUE,PCS,PCS,DOS,,1,1,48,0,3,3,0,0,,13500,0,0,13000,0,0,565000,0,0,0,0,0,11391.39,11041.67
1012,190168,SUMBO RAJAWALI MERAH TUA,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1603.61,1633.33
1013,SS______,New Product #SS______,0,,,BTL,,,,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,160036,PROTEX RTG DAUN SIRIH,0,PEMBALUT,PEMBALUT,RTG,RTG,DOS,,1,1,24,0,3,1,0,0,,4500,0,0,4500,0,0,105000,0,0,0,0,0,4141.21,4141.21
1015,10045,AGAR AGAR MURNI BAKULAN,0,MISC,BAHAN KUE,ONS,KG,KG,,1,10,10,0,3,3,0,0,,45000,0,0,400000,0,0,400000,0,0,0,0,0,34700,34700
1016,130146,MINYAK GR RIZKY 800ML BTL,0,MINYAK GORENG,MINYAK GORENG,BTL,BTL,KRAT,,1,1,12,0,3,3,0,0,,18500,0,0,18000,0,0,207000,0,0,0,0,0,17218.1,17083.33
1017,990001,PROMO xxx kec sed 5+1 xxx,0,MISC,MISC,PCS,LOS,DOS,,1,1,40,0,3,1,0,0,,1750,0,0,1700,0,0,64000,0,0,0,0,0,1489.8,1489.8
1018,130147,MINYAK GR KITA RV PILLOW 1L,0,MINYAK GORENG,MINYAK GORENG,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,18000,0,0,18000,0,0,207500,0,0,0,0,0,13985.92,14500
1019,190169,SEDAP BUMBU KALDU AYAM 2+1,0,MISC,BUMBU,RTG,RTG,DOS,,1,1,28,0,1,1,0,0,,5000,0,0,5000,0,0,131000,0,0,0,0,0,3021.54,4284.71
1020,110147,KANJI MAWAR 500GR,0,TEPUNG,TEPUNG,BKS,BKS,BAL,,1,1,20,0,3,3,0,0,,6000,0,0,5500,0,0,105000,0,0,0,0,0,4825,4825
1021,200076,TPNG SEGITIGA 500gr DUS,0,TEPUNG,TEPUNG,BKS,BKS,DOS,,1,1,20,0,3,3,0,0,,6000,0,0,5500,0,0,109000,0,0,0,0,0,5260,5260
1022,190170,SAOS TOMAT CAP JEMPOL,0,SAOS,SAOS,BKS,BKS,BAL,,1,1,24,0,3,3,0,0,,4000,0,0,4000,0,0,86000,0,0,0,0,0,3428.33,3400
1023,190171,SAOS SAMBAL CAP JEMPOL,0,SAOS,SAOS,BKS,BKS,BAL,,1,1,24,0,3,3,0,0,,4500,0,0,4500,0,0,97500,0,0,0,0,0,3900,3900
1024,110148,KECAP MANIS CAP JEMPOL 450ML,0,MISC,KECAP,BKS,BKS,BAL,,1,1,24,0,3,3,0,0,,11500,0,0,11000,0,0,252000,0,0,0,0,0,9708.33,9708.33
1025,130148,MILKU SUSU UHT ORI,0,MINUMAN,MINUMAN,BTL,BTL,KRAT,,1,1,12,0,3,3,0,0,,1,0,0,1,0,0,34000,0,0,0,0,0,0,2548
1026,130149,MIE EKO MIE BUMBU GORENG,0,MIE,MIE,BKS,BKS,DOS,,1,1,40,0,3,3,0,0,,1500,0,0,1500,0,0,52500,0,0,0,0,0,1258.88,1259.78
1027,200078,Telur Pi Tan,0,MISC,BAHAN KUE,PCS,PCS,,,1,1,0,0,1,1,0,0,,10900,0,0,0,0,0,0,0,0,0,0,0,3369.27,6250
1028,990002,PROMO SUNLIGHT 90ML 5+1 xxx,0,MISC,SABUN CAIR,PCS,IKT,DOS,,1,5,60,0,3,1,0,0,,1800,0,0,9000,0,0,100000,0,0,0,0,0,1583.33,1583.33
1029,110149,KOPI YA SP / fresco MINI RTG,0,MISC,KOPI,RTG,RTG,DOS,,1,1,20,0,1,1,0,0,,7000,0,0,7000,0,0,131000,0,0,0,0,0,6182.56,6127.65
1030,190172,SUPERSOL SCT 38ML 1000AN,0,MISC,SABUN CAIR,LSN,LSN,DOS,,1,1,6,0,3,1,0,0,,9000,0,0,9000,0,0,40000,0,0,0,0,0,6019.17,6019.17
1031,160037,PROTEX ISI 8,0,PEMBALUT,PEMBALUT,BKS,IKT,DOS,,1,6,24,0,1,1,0,0,,3500,0,0,20000,0,0,75000,0,0,0,0,0,2428.83,2428.83
1032,190173,SAORI TERIYAKI MJ 140ml,0,SAOS,SAOS,PCS,PCS,DOS,,1,1,24,0,3,3,0,0,,10000,0,0,10000,0,0,224000,0,0,0,0,0,0,8879.17
1033,190174,SAORI LADA HITAM SC,0,SAOS,SAOS,RTG,RTG,DOS,,1,1,8,0,3,3,0,0,,27500,0,0,27500,0,0,205000,0,0,0,0,0,24250,24250
1034,70047,GULA MERAH TEBU 10kg xxx,0,GULA,GULA,KG,KG,BAL,,1,1,10,0,3,3,0,0,,15000,0,0,15000,0,0,125000,0,0,0,0,0,11500,11500
1035,200079,TEPUNG SASA TB 80 HOT & SPICY,0,TEPUNG,TEPUNG,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,23000,0,0,22500,0,0,263000,0,0,0,0,0,21295.32,21340
1036,110150,KUNYIT DESAKU,0,MISC,BUMBU,RTG,PRES,DOS,,1,2,36,0,3,1,0,0,,10500,0,0,21000,0,0,345000,0,0,0,0,0,9310,9310
1037,110151,KRUPUK KRUFIN UDANG / BAWANG 500GR,0,KRUPUK,KRUPUK,BKS,BKS,DOS,,1,1,10,0,3,1,0,0,,12000,0,0,11500,0,0,110000,0,0,0,0,0,8288.1,8288.1
1038,190175,SANTAN SASA / COCOMAXI TCA ISI32,0,SANTAN,SANTAN,PCS,PCS,DOS,,1,1,32,0,3,3,0,0,,5000,0,0,4750,0,0,147500,0,0,0,0,0,4192,4229.47
1039,200080,TONG DJI AMPLOP,0,TEH,TEH,KTK,KTK,KTK,,1,1,1,0,1,1,0,0,,13500,0,0,0,0,0,0,0,0,0,0,0,11500,11500
1040,110152,KECAP BANGO RV 1.5KG,0,MISC,KECAP,BKS,BKS,DOS,,1,1,6,0,3,3,0,0,,47000,0,0,46500,0,0,275000,0,0,0,0,0,40833.33,40833.33
1041,110153,KRUPUK KRUFIN UDANG/ BAWANG 250GR,0,KRUPUK,KRUPUK,BKS,BKS,DOS,,1,1,20,0,3,1,0,0,,5500,0,0,5500,0,0,102000,0,0,0,0,0,4459.4,4457.85
1042,200081,TOTOLE 40 GR,0,MSG,MSG,PCS,PCS,DOS,,1,1,200,0,3,3,0,0,,5750,0,0,0,0,0,1110000,0,0,0,0,0,4750,4750
1043,200082,TOTOLE 200GR,0,MSG,MSG,PCS,PCS,DOS,,1,1,40,0,3,3,0,0,,26000,0,0,0,0,0,1000000,0,0,0,0,0,23750,23750
1044,200083,TOTOLE 400 GR,0,MSG,MSG,PCS,PCS,DOS,,1,1,20,0,3,3,0,0,,51000,0,0,0,0,0,980000,0,0,0,0,0,45998.74,45000
1045,200084,TPNG LM 1KG DUS,0,TEPUNG,TEPUNG,BKS,BKS,DOS,,1,1,12,0,3,3,0,0,,10000,0,0,9500,0,0,110000,0,0,0,0,0,8720.83,8720.83
1046,190176,SAFT MINI SC,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,4,240,0,3,2,0,0,,5000,0,0,18000,0,0,975000,0,0,0,0,0,3854.17,3854.17
1047,130150,__ MINYAK CR GC,0,MINYAK GORENG,MINYAK GORENG,JRG,JRG,JRG,,1,1,1,0,3,3,0,0,,0,0,0,345000,0,0,345000,0,0,0,0,0,0,0
1048,190177,SASA MICIN RP 500,0,MSG,MSG,PRES,PRES,DOS,,1,1,18,0,3,3,0,0,,14500,0,0,14500,0,0,247500,0,0,0,0,0,13230,13230
1049,110154,K____,0,,,KG,KG,KG,,1,1,1,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,30039,CRH KANJI MAWAR 1 KG,0,TEPUNG,TEPUNG,KG,LOS,KG,,1,1,1,0,1,1,0,0,,11000,0,0,10000,0,0,0,0,0,0,0,0,0,0
1051,30040,CRH TERIGU PAYUNG 1KG,0,TEPUNG,TEPUNG,KG,LOS,KG,,1,1,1,0,1,1,0,0,,8000,0,0,7500,0,0,0,0,0,0,0,0,0,0
1052,30041,CRH TERIGU SGTG 1KG,0,TEPUNG,TEPUNG,KG,LOS,KG,,1,1,1,0,1,1,0,0,,10000,0,0,9500,0,0,0,0,0,0,0,0,0,0
1053,30042,CRH TERIGU CAKRA 1KG,0,TEPUNG,TEPUNG,KG,LOS,KG,,1,1,1,0,1,1,0,0,,10500,0,0,10000,0,0,0,0,0,0,0,0,0,0
1054,110155,KONJAC CINCAU,0,MISC,BAHAN KUE,PCS,KTK,DOS,,1,12,144,0,3,2,0,0,,2000,0,0,20500,19500,0,235000,232500,0,0,0,0,1545.04,1545.04
1055,110156,KECAP 2 BURUNG 450 ML,0,MISC,KECAP,PCS,PC,DOS,,1,1,12,0,3,1,0,0,,12000,0,0,12000,0,0,140000,0,0,0,0,0,10976,10976
1056,130151,MIE KUDA MENJANGAN KL kecil,0,MIE,MIE,BAL,BAL,BAL,,1,1,1,0,1,1,0,0,,37000,0,0,0,0,0,0,0,0,0,0,0,34780,34780
1057,130152,MIE SUKSES GEPREK,0,MIE,MIE,PCS,PCS,DOS,,1,1,24,0,3,3,0,0,,3800,0,0,3700,0,0,86000,0,0,0,0,0,3363.64,3353.77
1058,130153,MIE SUKSES KREMES,0,MIE,MIE,PCS,PCS,DOS,,1,1,24,0,3,3,0,0,,3800,0,0,3700,0,0,86000,0,0,0,0,0,3385.32,3385.5
1059,110157,KACANG TANAH 7MM new,0,PALAWIJA,PALAWIJA,KG,KG,KG,,1,1,1,0,1,1,0,0,,1,0,0,1,0,0,1,0,0,0,0,0,30576.89,30450
1060,190178,SOKLIN ROYALE 52ML 1000AN,0,DETERGEN,DETERGEN,RTG,RTG,DOS,,1,1,6,0,3,1,0,0,,17000,0,0,17000,0,0,92000,0,0,0,0,0,13679.83,13679.83
1061,110158,KOPI FRESCO CAPPUCINNO,0,MISC,KOPI,RTG,RTG,DOS,,1,1,10,0,1,1,0,0,,21000,0,0,21000,0,0,204000,0,0,0,0,0,18816.1,18816.1
1062,20086,BENG BENG DRINK CHOCOLATOS NEW (ISI 12),0,MINUMAN,MINUMAN,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,22500,0,0,22000,0,0,255000,0,0,0,0,0,20614,20477.75
1063,130154,MESES NURI,0,MISC,BAHAN KUE,KG,KG,DOS,,1,1,12.5,0,3,3,0,0,,0,0,0,0,0,0,300000,0,0,0,0,0,23400,23400
1064,190179,SABUN ZEN,0,SABUN,SABUN,PCS,LSN,DOS,,1,12,72,0,3,2,0,0,,3500,0,0,37500,0,0,217500,0,0,0,0,0,2903,2903
1065,110159,KECAP SEDAP 60ML 5+1,0,MISC,KECAP,BKS,IKT,DOS,,1,5,40,0,3,2,0,0,,2000,0,0,9000,0,0,63000,0,0,0,0,0,1436.45,991.3
1066,190180,SABUN NUVO 3+1,0,SABUN,SABUN,PCS,IKT,DOS,,1,3,54,0,3,2,0,0,,3000,0,0,9000,0,0,150000,0,0,0,0,0,2623.5,2623.5
1067,110160,KOPI YA SUSU 10+1,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,14000,0,0,13500,0,0,153000,0,0,0,0,0,12178.02,12178.02
1068,130155,MAGIC LEZAT 10+1 NEW,0,MISC,BUMBU,RTG,LBR,DOS,,1,6,66,0,1,1,0,0,,4500,0,0,27000,0,0,292500,0,0,0,0,0,5293.45,4282.88
1069,20087,BERAS 5KG ANAK TANI,0,MISC,BERAS,BKS,BKS,BKS,,1,1,1,0,1,1,0,0,,68500,0,0,68000,0,0,0,0,0,0,0,0,67000,67000
1070,110161,KAPAL API 6GR MINI SILVER,0,MISC,KOPI,RTG,RTG,DOS,,1,1,20,0,3,1,0,0,,7500,0,0,7500,0,0,145000,0,0,0,0,0,6649.95,6649.95
1071,110162,KECAP BANGO 140ML MEJA,0,MISC,KECAP,BTL,BTL,DOS,,1,1,48,0,3,1,0,0,,10000,0,0,9500,0,0,450000,0,0,0,0,0,8225.52,8225.52
1072,110163,Keju Winchiz 250g,0,MISC,BAHAN KUE,BKS,PRES,DOS,,1,8,32,0,2,3,0,0,,13000,0,0,98000,0,0,375000,0,0,0,0,0,5210.64,11562.5
1073,110164,KARA CAIR 1000ML,0,MISC,BUMBU,PCS,PCS,DOS,,1,1,12,0,1,1,0,0,,70000,0,0,68000,0,0,765000,0,0,0,0,0,61902.02,61902.02
1074,190181,SAJIKU 220,0,MISC,BUMBU,BKS,BKS,DOS,,1,1,40,0,3,3,0,0,,6000,0,0,6000,0,0,220000,0,0,0,0,0,5350,5350
1075,180026,RAGI TAPE NKL,0,MISC,BAHAN KUE,BKS,BKS,BAL,,1,1,24,0,3,1,0,0,,13500,0,0,13000,0,0,300000,0,0,0,0,0,11875,11875
1076,190182,SAOS ROCKY JURIGEN,0,MISC,KECAP,JRG,JRG,JRG,,1,1,1,0,1,1,0,0,,85000,0,0,0,0,0,0,0,0,0,0,0,66500,70000
1077,190183,SO SOFT 700ml,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,6,0,3,1,0,0,,14000,0,0,14000,0,0,84000,0,0,0,0,0,11500,11500
